word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
filled,10,95,1.02e-06,1.101e-05,0.09272
price,62,586,6.33e-06,6.792e-05,0.093194
members,38,359,3.88e-06,4.161e-05,0.093236
environment,47,444,4.8e-06,5.146e-05,0.093242
shoes,21,198,2.14e-06,2.295e-05,0.093422
following,49,462,5e-06,5.355e-05,0.093422
poor,19,179,1.94e-06,2.075e-05,0.093497
now,247,2322,2.522e-05,0.00026912,0.093698
message,23,216,2.35e-06,2.503e-05,0.093793
in,4114,38625,0.00042,0.00447666,0.093819
middle,49,460,5e-06,5.331e-05,0.093828
published,37,347,3.78e-06,4.022e-05,0.093922
building,49,459,5e-06,5.32e-05,0.094033
ministry,22,206,2.25e-06,2.388e-05,0.09407
happened,20,187,2.04e-06,2.167e-05,0.094207
interested,13,121,1.33e-06,1.402e-05,0.094636
letters,10,93,1.02e-06,1.078e-05,0.094714
steps,10,93,1.02e-06,1.078e-05,0.094714
little,229,2128,2.338e-05,0.00024664,0.094789
knows,11,102,1.12e-06,1.182e-05,0.094992
so,441,4087,4.502e-05,0.00047369,0.095045
waste,16,148,1.63e-06,1.715e-05,0.095226
internal,13,120,1.33e-06,1.391e-05,0.095424
swedish,31,286,3.16e-06,3.315e-05,0.095475
shows,32,295,3.27e-06,3.419e-05,0.095549
lower,23,212,2.35e-06,2.457e-05,0.095563
will,499,4597,5.094e-05,0.00053279,0.095614
background,24,221,2.45e-06,2.561e-05,0.095657
take,149,1371,1.521e-05,0.0001589,0.095729
advice,15,138,1.53e-06,1.599e-05,0.095743
distance,20,184,2.04e-06,2.133e-05,0.095743
useful,11,101,1.12e-06,1.171e-05,0.095933
knew,12,110,1.23e-06,1.275e-05,0.096091
current,25,229,2.55e-06,2.654e-05,0.096161
know,139,1273,1.419e-05,0.00014754,0.09618
degree,14,128,1.43e-06,1.484e-05,0.096342
february,29,265,2.96e-06,3.071e-05,0.096394
closed,15,137,1.53e-06,1.588e-05,0.096442
investigation,11,100,1.12e-06,1.159e-05,0.096892
finally,29,263,2.96e-06,3.048e-05,0.097127
shower,16,145,1.63e-06,1.681e-05,0.097196
buildings,17,154,1.74e-06,1.785e-05,0.097235
challenges,21,190,2.14e-06,2.202e-05,0.097356
cases,29,262,2.96e-06,3.037e-05,0.097497
interest,30,271,3.06e-06,3.141e-05,0.09751
from,929,8380,9.484e-05,0.00097125,0.097649
character,10,90,1.02e-06,1.043e-05,0.097871
something,115,1033,1.174e-05,0.00011973,0.09806
course,93,833,9.49e-06,9.655e-05,0.098341
very,228,2042,2.328e-05,0.00023667,0.09835
competence,20,179,2.04e-06,2.075e-05,0.098418
floor,40,358,4.08e-06,4.149e-05,0.098418
carry,15,134,1.53e-06,1.553e-05,0.098601
out,348,3106,3.553e-05,0.00035999,0.09869
happens,12,107,1.23e-06,1.24e-05,0.098786
worst,11,98,1.12e-06,1.136e-05,0.09887
common,49,436,5e-06,5.053e-05,0.098993
iron,36,320,3.68e-06,3.709e-05,0.099094
established,25,222,2.55e-06,2.573e-05,0.099194
heard,16,142,1.63e-06,1.646e-05,0.099249
left,54,478,5.51e-06,5.54e-05,0.099509
effort,13,115,1.33e-06,1.333e-05,0.099573
russia,13,115,1.33e-06,1.333e-05,0.099573
order,93,822,9.49e-06,9.527e-05,0.099657
doesn,30,265,3.06e-06,3.071e-05,0.099718
earl,18,159,1.84e-06,1.843e-05,0.099718
wanted,34,300,3.47e-06,3.477e-05,0.099828
didn,33,291,3.37e-06,3.373e-05,0.099889
finished,16,141,1.63e-06,1.634e-05,0.099953
door,19,167,1.94e-06,1.936e-05,0.100215
images,42,369,4.29e-06,4.277e-05,0.100258
replaced,14,123,1.43e-06,1.426e-05,0.100258
spend,14,123,1.43e-06,1.426e-05,0.100258
opening,20,175,2.04e-06,2.028e-05,0.100667
absolutely,12,105,1.23e-06,1.217e-05,0.100667
attacks,12,105,1.23e-06,1.217e-05,0.100667
machine,37,323,3.78e-06,3.744e-05,0.100901
thoughts,10,87,1.02e-06,1.008e-05,0.101246
every,70,609,7.15e-06,7.058e-05,0.101246
wrong,23,200,2.35e-06,2.318e-05,0.101296
teacher,15,130,1.53e-06,1.507e-05,0.101635
violence,15,130,1.53e-06,1.507e-05,0.101635
holidays,12,104,1.23e-06,1.205e-05,0.101635
you,1426,12355,0.00014558,0.00143195,0.101665
strong,44,381,4.49e-06,4.416e-05,0.101724
behind,38,329,3.88e-06,3.813e-05,0.101738
growth,26,225,2.65e-06,2.608e-05,0.101786
few,82,709,8.37e-06,8.217e-05,0.101874
devices,10,86,1.02e-06,9.97e-06,0.102423
besatte,10,86,1.02e-06,9.97e-06,0.102423
proud,12,103,1.23e-06,1.194e-05,0.102622
board,54,463,5.51e-06,5.366e-05,0.102733
