word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
soda,10,29,1.02e-06,3.25e-06,0.312941
ridse,10,29,1.02e-06,3.25e-06,0.312941
anmodninger,40,116,4.06e-06,1.299e-05,0.312941
skæring,19,55,1.93e-06,6.16e-06,0.31351
rank,28,81,2.85e-06,9.07e-06,0.313714
påpege,28,81,2.85e-06,9.07e-06,0.313714
leader,27,78,2.74e-06,8.73e-06,0.314145
slægtninge,62,179,6.3e-06,2.004e-05,0.31434
lærerens,26,75,2.64e-06,8.4e-06,0.31461
åh,82,236,8.33e-06,2.642e-05,0.315328
lykke,356,1023,3.617e-05,0.00011454,0.315817
undskyld,181,520,1.839e-05,5.822e-05,0.31589
rædsel,31,89,3.15e-06,9.96e-06,0.316106
number,84,241,8.54e-06,2.698e-05,0.316317
arving,30,86,3.05e-06,9.63e-06,0.31658
upload,60,172,6.1e-06,1.926e-05,0.31658
riffel,14,40,1.42e-06,4.48e-06,0.317635
fidus,14,40,1.42e-06,4.48e-06,0.317635
dybest,63,180,6.4e-06,2.015e-05,0.317635
havearbejde,21,60,2.13e-06,6.72e-06,0.317635
handball,14,40,1.42e-06,4.48e-06,0.317635
indlæse,14,40,1.42e-06,4.48e-06,0.317635
skabninger,35,100,3.56e-06,1.12e-05,0.317635
fællesskaber,93,265,9.45e-06,2.967e-05,0.318492
chief,53,151,5.39e-06,1.691e-05,0.318537
begrebet,245,697,2.489e-05,7.804e-05,0.319003
regelmæssig,91,258,9.25e-06,2.889e-05,0.320098
røntgenbilleder,12,34,1.22e-06,3.81e-06,0.320305
hjemmearbejde,12,34,1.22e-06,3.81e-06,0.320305
drugs,12,34,1.22e-06,3.81e-06,0.320305
strikning,18,51,1.83e-06,5.71e-06,0.320305
agreed,12,34,1.22e-06,3.81e-06,0.320305
round,42,119,4.27e-06,1.332e-05,0.320305
rules,30,85,3.05e-06,9.52e-06,0.320305
krønike,18,51,1.83e-06,5.71e-06,0.320305
madeira,23,65,2.34e-06,7.28e-06,0.321126
beskidte,51,144,5.18e-06,1.612e-05,0.321417
tilbageholdelse,17,48,1.73e-06,5.37e-06,0.321417
overgivet,17,48,1.73e-06,5.37e-06,0.321417
alpine,11,31,1.12e-06,3.47e-06,0.322027
dirigeret,11,31,1.12e-06,3.47e-06,0.322027
inficerer,11,31,1.12e-06,3.47e-06,0.322027
