word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
accept,10,49,1.01e-06,6.36e-06,0.15948
fáanleg,86,421,8.72e-06,5.463e-05,0.159632
were,240,1174,2.434e-05,0.00015233,0.159752
letter,26,127,2.64e-06,1.648e-05,0.159983
terms,30,146,3.04e-06,1.894e-05,0.160573
pressure,14,68,1.42e-06,8.82e-06,0.160888
heimshlutum,14,68,1.42e-06,8.82e-06,0.160888
john,412,2000,4.178e-05,0.00025951,0.160979
until,40,194,4.06e-06,2.517e-05,0.161124
starfsfólksins,18,87,1.83e-06,1.129e-05,0.16168
lead,18,87,1.83e-06,1.129e-05,0.16168
hreinleiki,12,58,1.22e-06,7.53e-06,0.16168
ráđ,23,111,2.33e-06,1.44e-05,0.161923
former,17,82,1.72e-06,1.064e-05,0.162009
ábyrgđ,28,135,2.84e-06,1.752e-05,0.162079
harbor,11,53,1.12e-06,6.88e-06,0.162189
lokađ,11,53,1.12e-06,6.88e-06,0.162189
population,15,72,1.52e-06,9.34e-06,0.162803
less,40,192,4.06e-06,2.491e-05,0.162803
birth,15,72,1.52e-06,9.34e-06,0.162803
sonar,141,673,1.43e-05,8.732e-05,0.163722
independent,22,105,2.23e-06,1.362e-05,0.163733
stjörnunum,13,62,1.32e-06,8.04e-06,0.163853
reports,17,81,1.72e-06,1.051e-05,0.164009
gildið,17,81,1.72e-06,1.051e-05,0.164009
horse,29,138,2.94e-06,1.791e-05,0.164219
lifun,12,57,1.22e-06,7.4e-06,0.164517
neighborhood,12,57,1.22e-06,7.4e-06,0.164517
legal,38,180,3.85e-06,2.336e-05,0.164974
third,30,142,3.04e-06,1.842e-05,0.165096
fees,11,52,1.12e-06,6.75e-06,0.165308
lot,65,307,6.59e-06,3.983e-05,0.165454
holy,18,85,1.83e-06,1.103e-05,0.165484
skjalsins,14,66,1.42e-06,8.56e-06,0.165763
presented,14,66,1.42e-06,8.56e-06,0.165763
it,1170,5512,0.00011863,0.0007152,0.165875
sveitunum,10,47,1.01e-06,6.1e-06,0.166267
following,33,155,3.35e-06,2.011e-05,0.166374
completely,16,75,1.62e-06,9.73e-06,0.16671
info,38,178,3.85e-06,2.31e-05,0.166827
nokkuđ,19,89,1.93e-06,1.155e-05,0.166827
places,25,117,2.53e-06,1.518e-05,0.166977
above,34,159,3.45e-06,2.063e-05,0.167103
known,39,182,3.95e-06,2.362e-05,0.167454
male,29,135,2.94e-06,1.752e-05,0.167868
umhverfisins,55,256,5.58e-06,3.322e-05,0.16789
quite,26,121,2.64e-06,1.57e-05,0.167916
lower,23,107,2.33e-06,1.388e-05,0.167976
fáanlegar,37,172,3.75e-06,2.232e-05,0.168103
other,204,948,2.068e-05,0.00012301,0.168161
nálega,17,79,1.72e-06,1.025e-05,0.168161
forgangsatriði,14,65,1.42e-06,8.43e-06,0.168313
stræti,28,130,2.84e-06,1.687e-05,0.168313
fine,28,130,2.84e-06,1.687e-05,0.168313
jon,78,362,7.91e-06,4.697e-05,0.16838
svars,11,51,1.12e-06,6.62e-06,0.168549
lyfs,11,51,1.12e-06,6.62e-06,0.168549
board,35,162,3.55e-06,2.102e-05,0.168833
government,65,300,6.59e-06,3.893e-05,0.169315
much,81,373,8.21e-06,4.84e-05,0.169699
laugardagsins,10,46,1.01e-06,5.97e-06,0.169881
bođiđ,15,69,1.52e-06,8.95e-06,0.169881
andsnúnir,10,46,1.01e-06,5.97e-06,0.169881
aðvörun,10,46,1.01e-06,5.97e-06,0.169881
garden,44,202,4.46e-06,2.621e-05,0.170218
þórð,51,234,5.17e-06,3.036e-05,0.170317
homes,17,78,1.72e-06,1.012e-05,0.170317
economic,34,156,3.45e-06,2.024e-05,0.170317
leiđir,12,55,1.22e-06,7.14e-06,0.170499
