word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
ruglað,21,75,2.13e-06,8.98e-06,0.237006
óvissuna,21,75,2.13e-06,8.98e-06,0.237006
föngum,42,150,4.26e-06,1.797e-05,0.237006
afleiðingu,14,50,1.42e-06,5.99e-06,0.237006
ástfanginn,28,100,2.84e-06,1.198e-05,0.237006
óvirkt,16,57,1.62e-06,6.83e-06,0.2376
brúnina,16,57,1.62e-06,6.83e-06,0.2376
stjórnuðu,18,64,1.83e-06,7.67e-06,0.238064
þemum,11,39,1.12e-06,4.67e-06,0.238742
ram,11,39,1.12e-06,4.67e-06,0.238742
landslagið,46,163,4.66e-06,1.953e-05,0.238876
siglufjörður,24,85,2.43e-06,1.018e-05,0.238998
formúlunni,13,46,1.32e-06,5.51e-06,0.239214
ljósmyndirnar,26,92,2.64e-06,1.102e-05,0.239214
ljósari,28,99,2.84e-06,1.186e-05,0.2394
snakk,30,106,3.04e-06,1.27e-05,0.239561
virkilega,560,1976,5.678e-05,0.0002367,0.239885
flugum,37,130,3.75e-06,1.557e-05,0.240913
víðerni,18,63,1.83e-06,7.55e-06,0.241843
bitur,18,63,1.83e-06,7.55e-06,0.241843
baðinu,10,35,1.01e-06,4.19e-06,0.241843
lögmætt,10,35,1.01e-06,4.19e-06,0.241843
